Transaction_ID,IP_Address,Transaction_Amount,Hours_Since_Login,Transaction_Status,Is_Fraud
TXN_18976,45.190.76.146,2145.6,4.29,Completed,0
TXN_18977,45.16.82.75,379.22,1.13,Completed,0
TXN_18978,45.106.126.114,650.44,1.91,Completed,0
TXN_18979,172.20.30.211,261.23,12.22,Completed,0
TXN_18980,172.29.123.195,78.59,38.09,Completed,0
TXN_18981,10.193.99.194,176.55,17.99,Completed,0
TXN_18982,10.150.177.219,69.86,4.97,Completed,0
TXN_18983,172.22.119.119,47.73,7.27,Completed,0
TXN_18984,45.251.197.116,1735.5,6.74,Completed,0
TXN_18985,45.120.29.75,741.59,11.27,Completed,0
TXN_18986,45.176.213.163,1332.74,4.99,Completed,0
TXN_18987,45.75.96.106,240.35,31.57,Completed,0
TXN_18988,10.17.6.49,181.06,4.48,Completed,0
TXN_18989,45.210.76.130,835.73,5.94,Completed,0
TXN_18990,172.27.156.85,201.34,1.41,Completed,0
TXN_18991,10.191.140.137,955.16,32.74,Completed,0
TXN_18992,172.19.209.46,11428.33,3.65,Blocked,1
TXN_18993,172.28.208.245,645.97,9.66,Completed,0
TXN_18994,45.233.163.177,687.8,10.2,Completed,0
TXN_18995,45.143.114.173,236.64,0.16,Completed,0
TXN_18996,45.105.194.171,45.4,4.5,Completed,0
TXN_18997,45.51.97.15,2717.68,10.95,Completed,0
TXN_18998,10.205.181.122,189.69,11.15,Completed,0
TXN_18999,172.22.201.39,9636.68,17.4,Completed,0
TXN_19000,45.102.218.26,806.8,13.26,Completed,0
TXN_19001,172.26.31.254,51.29,15.67,Completed,0
TXN_19002,10.29.117.53,5528.15,8.33,Completed,0
TXN_19003,172.31.190.183,1593.94,16.89,Completed,0
TXN_19004,172.23.149.252,122.14,2.88,Completed,0
TXN_19005,172.30.31.214,21.18,0.9,Completed,0
TXN_19006,172.17.255.115,323.23,1.94,Completed,0
TXN_19007,172.28.9.14,29.97,32.69,Completed,0
TXN_19008,10.241.100.56,2382.92,1.0,Completed,0
TXN_19009,10.228.69.68,571.04,7.2,Completed,0
TXN_19010,172.18.232.248,7199.61,6.86,Completed,0
TXN_19011,10.50.44.208,12.48,4.69,Completed,0
TXN_19012,45.188.193.199,49.21,4.92,Completed,0
TXN_19013,45.42.34.217,151.48,7.08,Completed,0
TXN_19014,45.125.231.21,131.71,3.1,Completed,0
TXN_19015,10.76.207.135,203.68,3.11,Completed,0
TXN_19016,10.235.170.160,105.62,0.17,Completed,0
TXN_19017,45.49.10.54,116.49,20.95,Completed,0
TXN_19018,45.241.131.117,12958.32,8.71,Completed,0
TXN_19019,45.20.117.83,233.04,1.23,Completed,0
TXN_19020,10.120.6.205,2047.65,2.48,Completed,0
TXN_19021,10.68.242.253,436.74,2.53,Completed,0
TXN_19022,172.18.80.150,54.9,1.69,Completed,0
TXN_19023,10.188.254.41,334.9,24.64,Completed,0
TXN_19024,172.16.122.168,28.68,13.13,Completed,0
TXN_19025,10.132.178.221,134.28,6.93,Completed,0
TXN_19026,172.26.224.228,264.61,10.55,Completed,0
TXN_19027,45.203.221.150,1309.95,3.27,Blocked,1
TXN_19028,10.224.78.139,77.38,11.61,Completed,0
TXN_19029,172.26.136.15,66.59,11.2,Completed,0
TXN_19030,172.21.185.71,117.34,6.53,Completed,0
TXN_19031,172.16.208.204,272.63,23.65,Completed,0
TXN_19032,10.55.79.164,3911.18,8.28,Completed,0
TXN_19033,10.30.246.94,24.78,0.59,Completed,0
TXN_19034,10.231.173.223,94.85,36.87,Completed,0
TXN_19035,45.122.148.47,1261.08,8.85,Completed,0
TXN_19036,172.27.123.216,980.01,0.79,Completed,0
TXN_19037,172.22.197.125,204.03,7.75,Completed,0
TXN_19038,172.17.130.73,215.83,11.2,Completed,0
TXN_19039,172.23.57.120,26.71,4.58,Completed,0
TXN_19040,45.193.245.172,484.45,0.23,Completed,0
TXN_19041,45.30.221.177,159.0,14.32,Completed,0
TXN_19042,172.30.25.44,14239.71,0.6,Blocked,1
TXN_19043,172.28.93.12,1039.83,6.74,Completed,0
TXN_19044,45.192.230.24,12715.53,57.74,Completed,0
TXN_19045,45.130.44.115,1004.18,0.62,Completed,0
TXN_19046,10.77.19.35,170.28,9.97,Completed,0
TXN_19047,10.68.48.137,959.91,0.65,Completed,0
TXN_19048,172.22.62.246,662.46,2.29,Completed,0
TXN_19049,172.22.52.10,2285.32,8.34,Completed,0
TXN_19050,10.20.205.218,93.9,15.39,Completed,0
TXN_19051,172.28.62.128,452.17,1.56,Completed,0
TXN_19052,10.141.53.197,1719.48,45.23,Under_Review,1
TXN_19053,172.28.237.74,271.2,7.72,Completed,0
TXN_19054,10.245.181.17,725.3,2.97,Completed,0
TXN_19055,172.16.146.187,1694.5,11.99,Completed,0
TXN_19056,45.100.156.40,57.05,7.91,Completed,0
TXN_19057,172.23.198.194,76.29,5.41,Completed,0
TXN_19058,10.195.253.146,1935.81,4.86,Completed,0
TXN_19059,45.59.158.111,1518.95,0.78,Completed,0
TXN_19060,45.190.45.1,27.4,9.98,Completed,0
TXN_19061,10.108.83.138,31.17,11.77,Completed,0
TXN_19062,45.152.119.119,64.6,0.67,Completed,0
TXN_19063,10.41.179.74,61.53,23.98,Completed,0
TXN_19064,45.162.28.217,779.57,6.47,Completed,0
TXN_19065,45.172.13.50,2776.08,6.1,Completed,0
TXN_19066,172.19.46.136,84.44,57.07,Completed,0
TXN_19067,172.21.37.89,239.05,3.53,Completed,0
TXN_19068,10.3.51.22,757.54,18.59,Completed,0
TXN_19069,10.38.65.205,1068.89,9.91,Completed,0
TXN_19070,45.160.18.11,1293.66,23.74,Completed,0
TXN_19071,192.168.0.76,1706.5,0.57,Chargeback,1
TXN_19072,45.101.113.86,3200.08,8.78,Completed,0
TXN_19073,172.30.101.210,85.84,6.8,Completed,0
TXN_19074,45.76.215.63,1696.43,0.42,Completed,0
TXN_19075,172.28.134.27,2881.87,9.43,Completed,0
TXN_19076,10.217.133.226,209.92,0.84,Completed,0
TXN_19077,172.16.119.1,40.58,4.12,Completed,0
TXN_19078,45.115.223.146,430.68,12.62,Completed,0
TXN_19079,10.83.113.83,161.01,15.43,Completed,0
TXN_19080,172.17.221.38,20.73,25.85,Completed,0
TXN_19081,172.18.6.134,1053.87,1.44,Completed,0
TXN_19082,45.4.181.90,8376.96,7.87,Completed,0
TXN_19083,10.254.229.137,15.61,0.8,Completed,0
TXN_19084,172.27.205.76,1937.04,6.05,Completed,0
TXN_19085,10.231.125.86,949.68,25.58,Completed,0
TXN_19086,172.19.241.159,162.51,4.08,Completed,0
TXN_19087,172.31.188.43,37.53,14.03,Completed,0
TXN_19088,10.205.35.249,291.07,0.73,Completed,0
TXN_19089,10.146.115.250,413.79,7.74,Completed,0
TXN_19090,172.23.175.176,29.56,1.71,Completed,0
TXN_19091,45.183.52.152,447.24,11.45,Completed,0
TXN_19092,10.65.61.206,4.57,13.92,Completed,0
TXN_19093,10.12.128.143,631.49,7.06,Completed,0
TXN_19094,45.83.42.173,800.38,13.48,Completed,0
TXN_19095,45.175.1.199,733.93,1.29,Completed,0
TXN_19096,10.120.237.243,71.65,3.04,Completed,0
TXN_19097,10.17.194.184,936.67,4.55,Completed,0
TXN_19098,45.24.123.38,346.35,28.54,Completed,0
TXN_19099,10.87.7.14,722.33,1.38,Completed,0
TXN_19100,45.137.214.110,101.54,18.4,Completed,0
TXN_19101,10.160.202.246,44.89,27.21,Completed,0
TXN_19102,172.27.96.158,2017.0,14.04,Completed,0
TXN_19103,172.21.226.180,54.64,5.21,Completed,0
TXN_19104,45.27.97.15,46.7,9.16,Completed,0
TXN_19105,172.21.55.22,323.17,1.01,Completed,0
TXN_19106,45.216.65.95,111.43,11.09,Completed,0
TXN_19107,172.17.32.7,476.69,10.67,Completed,0
TXN_19108,10.37.149.241,1673.1,5.14,Completed,0
TXN_19109,172.26.26.95,367.38,0.52,Completed,0
TXN_19110,45.142.84.182,186.06,0.88,Completed,0
TXN_19111,172.18.56.169,570.92,10.0,Completed,0
TXN_19112,45.18.121.235,1.85,5.87,Completed,0
TXN_19113,10.73.103.123,64.86,4.63,Completed,0
TXN_19114,10.16.241.218,421.28,4.3,Completed,0
TXN_19115,10.83.43.220,63.59,4.58,Completed,0
TXN_19116,172.18.235.147,61.73,10.97,Completed,0
TXN_19117,10.249.53.213,561.66,6.22,Completed,0
TXN_19118,10.132.205.94,236.15,7.4,Completed,0
TXN_19119,45.43.225.241,875.67,6.9,Completed,0
TXN_19120,10.37.204.112,159.97,8.08,Completed,0
TXN_19121,10.173.154.103,938.68,15.62,Completed,0
TXN_19122,172.28.131.39,1028.24,5.65,Completed,0
TXN_19123,172.18.162.181,2409.57,2.68,Completed,0
TXN_19124,10.98.128.13,642.2,38.83,Completed,0
TXN_19125,172.28.79.132,2105.07,12.3,Under_Review,1
TXN_19126,172.31.18.82,52.74,1.24,Completed,0
TXN_19127,172.27.173.213,716.19,11.7,Completed,0
TXN_19128,45.91.136.245,2520.1,7.35,Completed,0
TXN_19129,10.44.192.208,333.46,3.82,Completed,0
TXN_19130,45.76.3.137,474.5,6.82,Completed,0
TXN_19131,10.196.42.171,73.1,6.84,Completed,0
TXN_19132,172.30.113.146,2187.72,14.6,Completed,0
TXN_19133,10.98.47.168,1323.45,10.91,Completed,0
TXN_19134,10.228.253.201,393.27,12.23,Completed,0
TXN_19135,45.144.130.48,606.94,39.29,Completed,0
TXN_19136,10.171.167.143,2108.86,15.41,Completed,0
TXN_19137,10.243.227.49,27.27,7.34,Completed,0
TXN_19138,45.233.76.198,190.87,19.37,Completed,0
TXN_19139,10.49.55.151,789.82,8.75,Completed,0
TXN_19140,10.181.189.122,78.77,1.14,Completed,0
TXN_19141,172.18.14.55,25.55,12.69,Completed,0
TXN_19142,10.29.138.151,73.0,19.04,Completed,0
TXN_19143,45.124.117.243,82.64,3.44,Completed,0
TXN_19144,45.255.78.241,175.65,25.37,Completed,0
TXN_19145,172.31.156.19,36.6,1.21,Completed,0
TXN_19146,10.217.117.62,201.25,31.84,Completed,0
TXN_19147,45.44.232.153,87.28,12.92,Completed,0
TXN_19148,172.24.6.130,122.35,2.81,Completed,0
TXN_19149,10.56.44.46,49.41,2.12,Completed,0
TXN_19150,45.101.181.48,260.24,5.72,Completed,0
TXN_19151,45.22.17.224,67.39,9.72,Completed,0
TXN_19152,10.95.31.102,329.16,6.78,Completed,0
TXN_19153,172.27.162.96,2114.92,8.63,Completed,0
TXN_19154,45.69.212.207,23.38,9.58,Completed,0
TXN_19155,172.22.189.239,263.89,1.02,Completed,0
TXN_19156,172.28.45.4,13.52,11.39,Completed,0
TXN_19157,172.20.229.2,381.4,3.52,Completed,0
TXN_19158,172.22.35.226,276.18,12.03,Completed,0
TXN_19159,172.30.57.245,14449.57,1.42,Completed,0
TXN_19160,45.156.126.238,144.56,4.75,Completed,0
TXN_19161,10.18.160.82,85.03,1.47,Completed,0
TXN_19162,172.27.0.147,7039.8,7.27,Completed,0
TXN_19163,10.151.196.70,47.03,23.01,Completed,0
TXN_19164,10.44.56.158,336.54,6.24,Completed,0
TXN_19165,10.148.97.107,128.89,3.93,Completed,0
TXN_19166,45.240.165.142,9.72,1.65,Completed,0
TXN_19167,10.92.88.100,60.14,1.29,Completed,0
TXN_19168,172.31.114.108,371.22,1.99,Completed,0
TXN_19169,172.23.143.8,400.65,7.58,Completed,0
TXN_19170,172.29.154.61,665.26,7.72,Completed,0
TXN_19171,10.3.201.104,12.94,1.11,Completed,0
TXN_19172,172.18.50.17,30.92,6.1,Completed,0
TXN_19173,172.24.99.10,406.55,14.3,Completed,0
TXN_19174,45.45.85.212,378.35,4.28,Completed,0
TXN_19175,45.57.113.1,582.83,8.29,Completed,0
TXN_19176,10.162.126.134,1277.15,13.04,Completed,0
TXN_19177,45.159.101.226,75.45,16.72,Completed,0
TXN_19178,172.18.88.94,121.3,7.36,Completed,0
TXN_19179,172.19.119.193,340.02,5.01,Completed,0
TXN_19180,45.92.216.91,166.98,15.28,Completed,0
TXN_19181,45.93.134.228,17.83,20.88,Completed,0
TXN_19182,172.20.206.76,97.98,4.34,Completed,0
TXN_19183,172.27.2.116,41.54,1.86,Completed,0
TXN_19184,10.212.62.54,459.23,9.23,Completed,0
TXN_19185,45.159.207.173,744.5,6.44,Completed,0
TXN_19186,45.24.129.25,5415.14,0.8,Completed,0
TXN_19187,172.24.72.245,128.5,1.02,Completed,0
TXN_19188,172.21.37.208,152.32,14.14,Completed,0
TXN_19189,10.63.69.126,223.31,3.67,Completed,0
TXN_19190,172.23.187.176,473.04,11.16,Completed,0
TXN_19191,10.113.124.123,170.27,1.04,Completed,0
TXN_19192,45.57.195.245,2044.16,14.96,Completed,0
TXN_19193,172.16.247.34,1383.95,12.09,Completed,0
TXN_19194,10.98.153.8,300.11,5.24,Completed,0
TXN_19195,10.14.247.105,522.18,6.31,Completed,0
TXN_19196,45.109.74.108,576.57,7.14,Completed,0
TXN_19197,10.47.49.204,24.47,12.5,Completed,0
TXN_19198,45.231.128.250,1372.97,16.71,Completed,0
TXN_19199,172.24.50.54,1045.32,5.15,Completed,0
TXN_19200,172.19.155.97,51.22,4.01,Completed,0
TXN_19201,172.28.200.72,79.49,2.89,Completed,0
TXN_19202,172.20.182.232,303.57,36.4,Completed,0
TXN_19203,172.22.22.83,69.8,0.78,Completed,0
TXN_19204,10.229.83.12,88.6,16.23,Completed,0
TXN_19205,10.170.111.136,229.85,6.72,Completed,0
TXN_19206,172.26.99.139,872.29,7.87,Completed,0
TXN_19207,10.139.221.129,965.68,8.01,Completed,0
TXN_19208,45.163.163.86,110.38,26.3,Completed,0
TXN_19209,10.243.234.243,256.6,3.1,Completed,0
TXN_19210,45.75.83.194,622.33,10.24,Completed,0
TXN_19211,45.14.216.67,95.13,17.49,Completed,0
TXN_19212,172.26.52.58,82.7,7.18,Completed,0
TXN_19213,172.28.69.142,9059.75,0.97,Completed,0
TXN_19214,10.246.159.92,17.14,8.1,Completed,0
TXN_19215,10.92.139.244,911.38,3.88,Completed,0
TXN_19216,10.174.126.154,298.38,40.01,Completed,0
TXN_19217,45.140.67.98,964.01,0.36,Completed,0
TXN_19218,45.113.238.223,390.33,12.71,Completed,0
TXN_19219,45.33.199.51,79.22,12.95,Completed,0
TXN_19220,172.27.67.121,122.75,6.1,Completed,0
TXN_19221,45.216.199.103,384.35,8.86,Completed,0
TXN_19222,10.167.200.221,339.12,7.77,Completed,0
TXN_19223,192.168.0.27,4541.74,7.24,Chargeback,1
TXN_19224,172.28.103.46,51.35,5.16,Completed,0
TXN_19225,10.124.190.19,1779.14,1.84,Completed,0
TXN_19226,172.19.46.59,775.98,27.64,Completed,0
TXN_19227,172.20.95.216,559.64,1.91,Completed,0
TXN_19228,172.19.34.110,582.95,15.71,Completed,0
TXN_19229,172.28.92.121,346.05,12.94,Completed,0
TXN_19230,10.244.131.152,2141.94,16.0,Completed,0
TXN_19231,45.174.209.151,89.37,7.51,Completed,0
TXN_19232,172.28.195.17,60.13,4.7,Completed,0
TXN_19233,10.73.140.14,164.03,6.54,Completed,0
TXN_19234,172.29.36.114,112.97,3.66,Completed,0
TXN_19235,172.20.231.252,707.83,5.58,Completed,0
TXN_19236,45.119.87.190,618.13,9.47,Completed,0
TXN_19237,45.10.32.92,134.96,3.04,Completed,0
TXN_19238,45.63.53.148,560.14,6.55,Completed,0
TXN_19239,45.125.10.120,177.35,5.44,Completed,0
TXN_19240,45.104.80.19,232.74,3.48,Completed,0
TXN_19241,10.202.125.10,35.2,5.57,Completed,0
TXN_19242,172.21.145.97,251.33,11.51,Completed,0
TXN_19243,45.227.43.8,2881.9,9.14,Completed,0
TXN_19244,172.24.208.50,449.96,27.18,Completed,0
TXN_19245,45.77.99.150,51.46,9.01,Completed,0
TXN_19246,172.16.22.202,90.19,2.5,Completed,0
TXN_19247,172.27.170.69,514.93,22.54,Completed,0
TXN_19248,172.24.29.106,16.92,7.56,Completed,0
TXN_19249,10.208.218.80,219.33,0.7,Completed,0
TXN_19250,45.135.117.248,60.37,9.74,Completed,0
TXN_19251,45.215.19.81,36.47,11.94,Completed,0
TXN_19252,172.23.242.227,12.96,0.47,Completed,0
TXN_19253,10.83.77.7,37.08,1.21,Completed,0
TXN_19254,10.114.134.143,93.8,19.66,Completed,0
TXN_19255,172.22.82.242,201.23,37.69,Completed,0
TXN_19256,172.23.66.170,86.66,19.68,Completed,0
TXN_19257,172.23.230.243,13.6,12.32,Completed,0
TXN_19258,45.109.159.98,117.01,2.51,Completed,0
TXN_19259,172.29.172.153,677.54,0.3,Completed,0
TXN_19260,10.154.49.223,380.94,16.01,Completed,0
TXN_19261,10.63.247.178,360.39,9.9,Completed,0
TXN_19262,45.44.218.115,21.83,12.32,Completed,0
TXN_19263,172.27.181.94,253.9,2.91,Completed,0
TXN_19264,45.106.50.235,261.32,5.81,Completed,0
TXN_19265,45.205.156.208,2054.8,4.51,Completed,0
TXN_19266,172.19.192.130,672.68,7.17,Completed,0
TXN_19267,172.26.173.118,53.33,4.38,Completed,0
TXN_19268,172.22.10.5,66.38,5.82,Completed,0
TXN_19269,172.31.192.55,6253.06,4.67,Completed,0
TXN_19270,45.229.135.243,33.92,5.05,Completed,0
TXN_19271,10.172.230.101,354.42,1.61,Completed,0
TXN_19272,172.19.107.187,814.38,25.87,Completed,0
TXN_19273,172.30.163.40,5471.07,10.08,Completed,0
TXN_19274,10.66.212.235,156.72,29.95,Completed,0
TXN_19275,172.22.252.152,32.45,58.15,Completed,0
TXN_19276,172.29.104.135,335.67,4.32,Completed,0
TXN_19277,45.43.170.231,353.37,5.4,Completed,0
TXN_19278,172.16.140.39,118.15,3.48,Completed,0
TXN_19279,172.30.102.85,3.05,7.69,Completed,0
TXN_19280,45.118.233.1,58.89,2.18,Completed,0
TXN_19281,45.183.147.201,248.25,2.11,Completed,0
TXN_19282,10.17.47.248,10.55,0.6,Completed,0
TXN_19283,45.77.234.27,41.31,6.75,Completed,0
TXN_19284,45.120.131.241,227.1,2.44,Completed,0
TXN_19285,172.23.42.55,1230.91,0.21,Completed,0
TXN_19286,45.8.96.114,51.5,6.03,Completed,0
TXN_19287,172.25.124.158,1465.26,1.61,Completed,0
TXN_19288,172.17.15.74,23.52,0.05,Completed,0
TXN_19289,10.17.21.241,167.44,13.69,Completed,0
TXN_19290,172.30.82.245,55.48,8.89,Completed,0
TXN_19291,45.50.102.234,635.12,3.27,Completed,0
TXN_19292,45.61.241.27,980.62,17.2,Completed,0
TXN_19293,172.30.81.117,187.11,1.25,Completed,0
TXN_19294,172.19.10.185,674.14,3.28,Completed,0
TXN_19295,10.55.247.45,854.97,6.35,Completed,0
TXN_19296,10.15.235.53,991.33,15.17,Completed,0
TXN_19297,45.238.199.150,391.61,11.94,Completed,0
TXN_19298,45.43.225.50,24.52,0.86,Completed,0
TXN_19299,172.25.30.15,600.43,40.48,Completed,0
TXN_19300,45.188.112.3,221.04,32.5,Completed,0
TXN_19301,172.21.162.33,1772.76,1.14,Completed,0
TXN_19302,45.125.65.71,191.74,6.88,Completed,0
TXN_19303,10.17.228.243,119.53,10.56,Completed,0
TXN_19304,45.254.118.169,180.3,9.22,Completed,0
TXN_19305,172.31.244.215,138.25,13.97,Completed,0
TXN_19306,192.168.0.240,180.84,23.75,Under_Review,1
TXN_19307,10.79.26.106,207.18,14.19,Completed,0
TXN_19308,172.24.167.73,185.18,34.97,Completed,0
TXN_19309,45.154.55.27,141.75,33.9,Completed,0
TXN_19310,45.56.27.33,16.93,0.51,Completed,0
TXN_19311,172.27.105.111,89.41,13.08,Completed,0
TXN_19312,45.135.227.66,743.81,3.38,Completed,0
TXN_19313,45.84.62.149,7640.0,2.78,Completed,0
TXN_19314,45.70.98.170,141.05,10.09,Completed,0
TXN_19315,45.136.182.141,384.83,9.25,Completed,0
TXN_19316,172.30.146.89,170.92,65.33,Completed,0
TXN_19317,45.208.99.87,55.85,8.82,Completed,0
TXN_19318,172.31.196.139,116.24,4.05,Completed,0
TXN_19319,10.195.250.213,161.02,1.04,Completed,0
TXN_19320,172.19.95.239,833.92,8.8,Completed,0
TXN_19321,172.25.95.133,78.9,3.21,Completed,0
TXN_19322,172.27.47.247,606.26,5.0,Completed,0
TXN_19323,10.219.63.150,751.37,7.72,Completed,0
TXN_19324,45.222.219.12,167.17,2.52,Completed,0
TXN_19325,172.16.130.118,156.37,16.68,Completed,0
TXN_19326,45.74.134.128,19.85,8.88,Completed,0
TXN_19327,45.164.51.112,597.06,12.14,Completed,0
TXN_19328,45.244.14.166,123.67,6.36,Completed,0
TXN_19329,45.115.232.200,81.16,0.73,Completed,0
TXN_19330,172.17.75.106,65.12,0.7,Completed,0
TXN_19331,10.248.194.109,23.62,9.37,Completed,0
TXN_19332,45.149.116.144,346.64,26.42,Completed,0
TXN_19333,10.36.236.126,631.03,20.03,Completed,0
TXN_19334,172.18.200.159,701.13,4.0,Completed,0
TXN_19335,10.234.158.44,498.07,3.6,Completed,0
TXN_19336,45.205.18.53,78.99,9.99,Completed,0
TXN_19337,45.156.69.213,156.7,32.34,Completed,0
TXN_19338,172.22.233.244,721.51,21.18,Completed,0
TXN_19339,10.8.108.60,141.62,36.19,Completed,0
TXN_19340,172.31.180.12,372.38,11.03,Completed,0
TXN_19341,172.16.251.223,70.47,4.16,Completed,0
TXN_19342,45.186.40.94,27.25,14.5,Completed,0
TXN_19343,10.27.104.77,981.26,2.15,Completed,0
TXN_19344,172.18.207.29,304.42,12.61,Completed,0
TXN_19345,10.157.240.94,165.04,0.05,Completed,0
TXN_19346,10.149.37.27,372.02,3.07,Completed,0
TXN_19347,10.122.181.40,773.06,0.38,Completed,0
TXN_19348,172.23.239.98,189.68,14.0,Completed,0
TXN_19349,45.176.118.242,12.36,3.73,Completed,0
TXN_19350,10.204.109.132,515.7,15.96,Completed,0
TXN_19351,172.29.16.116,182.37,24.53,Completed,0
TXN_19352,10.47.38.104,73.33,1.27,Completed,0
TXN_19353,172.16.175.252,120.15,1.2,Completed,0
TXN_19354,45.162.148.153,77.74,0.16,Completed,0
TXN_19355,45.178.228.70,296.35,4.0,Completed,0
TXN_19356,45.39.251.164,136.81,3.58,Completed,0
TXN_19357,45.157.110.239,11.77,1.01,Completed,0
TXN_19358,45.221.239.172,5.07,1.83,Completed,0
TXN_19359,172.17.25.242,430.2,7.35,Completed,0
TXN_19360,45.191.71.117,37.64,16.97,Completed,0
TXN_19361,172.16.205.240,883.2,11.33,Completed,0
TXN_19362,45.196.7.59,3150.26,3.18,Completed,0
TXN_19363,172.26.98.202,52.89,2.81,Completed,0
TXN_19364,45.99.172.184,1985.76,13.96,Completed,0
TXN_19365,45.38.30.91,4543.07,9.19,Completed,0
TXN_19366,10.146.78.131,1756.49,5.61,Completed,0
TXN_19367,45.168.240.19,277.39,0.44,Completed,0
TXN_19368,172.30.210.211,86.8,8.6,Completed,0
TXN_19369,45.174.93.41,295.31,10.77,Completed,0
TXN_19370,45.241.47.243,29.32,2.91,Completed,0
TXN_19371,172.31.34.187,61.58,0.08,Completed,0
TXN_19372,10.215.147.112,1741.31,8.8,Completed,0
TXN_19373,45.179.44.92,420.88,5.83,Completed,0
TXN_19374,192.168.0.137,292.25,22.5,Completed,0
TXN_19375,10.14.211.113,375.62,21.67,Completed,0
TXN_19376,10.49.249.75,53.69,1.35,Completed,0
TXN_19377,10.92.59.244,43.67,10.96,Completed,0
TXN_19378,45.33.44.45,29.26,5.86,Completed,0
TXN_19379,172.18.15.116,111.43,5.09,Completed,0
TXN_19380,172.26.231.164,17.66,3.25,Completed,0
TXN_19381,45.187.145.75,206.67,12.56,Completed,0
TXN_19382,45.105.114.173,1372.29,16.57,Completed,0
TXN_19383,45.14.231.82,111.65,0.97,Completed,0
TXN_19384,192.168.0.103,128.45,21.99,Blocked,1
TXN_19385,10.204.7.58,117.49,28.41,Completed,0
TXN_19386,45.185.232.167,143.66,9.03,Completed,0
TXN_19387,45.133.132.32,1582.29,3.14,Completed,0
TXN_19388,10.122.11.197,174.16,31.33,Completed,0
TXN_19389,172.31.165.50,133.88,13.75,Completed,0
TXN_19390,172.23.42.131,415.6,17.53,Completed,0
TXN_19391,45.71.211.244,750.21,8.59,Completed,0
TXN_19392,10.19.217.248,60.98,3.44,Completed,0
TXN_19393,10.133.234.93,152.69,1.35,Completed,0
TXN_19394,45.215.56.201,121.96,14.76,Completed,0
TXN_19395,172.27.175.199,1797.53,6.55,Completed,0
TXN_19396,10.48.216.156,377.38,2.91,Completed,0
TXN_19397,45.95.104.84,82.38,25.9,Completed,0
TXN_19398,10.109.205.223,52.94,2.81,Completed,0
TXN_19399,10.244.35.252,12925.63,3.67,Completed,0
TXN_19400,172.26.133.137,3627.04,10.22,Completed,0
TXN_19401,45.206.163.144,4866.04,4.96,Completed,0
TXN_19402,172.26.179.61,253.44,0.34,Completed,0
TXN_19403,172.31.190.87,3715.64,3.98,Completed,0
TXN_19404,172.25.77.39,1091.15,8.52,Completed,0
TXN_19405,45.60.229.154,34.33,0.85,Completed,0
TXN_19406,10.46.39.132,1447.88,1.79,Completed,0
TXN_19407,172.21.84.250,423.04,8.61,Completed,0
TXN_19408,45.216.61.105,648.22,6.46,Completed,0
TXN_19409,10.67.231.8,585.84,13.11,Completed,0
TXN_19410,10.233.112.103,43.93,21.59,Completed,0
TXN_19411,45.84.223.18,1396.78,19.14,Completed,0
TXN_19412,45.190.121.94,267.59,38.53,Completed,0
TXN_19413,10.72.80.47,484.14,20.1,Completed,0
TXN_19414,10.109.254.234,384.41,2.94,Completed,0
TXN_19415,172.28.224.8,958.26,5.89,Completed,0
TXN_19416,10.162.68.86,864.04,11.26,Completed,0
TXN_19417,172.18.184.191,57.14,8.95,Completed,0
TXN_19418,10.183.29.150,21.0,38.25,Completed,0
TXN_19419,45.191.41.13,296.44,13.26,Completed,0
TXN_19420,10.81.39.170,13.91,9.92,Completed,0
TXN_19421,10.234.222.196,12.46,4.25,Completed,0
TXN_19422,172.28.56.11,440.7,1.66,Completed,0
TXN_19423,10.4.66.196,52.06,0.64,Completed,0
TXN_19424,10.52.91.148,1099.6,12.13,Completed,0
TXN_19425,10.74.73.4,10.62,0.54,Blocked,1
TXN_19426,10.134.60.242,177.54,7.99,Completed,0
TXN_19427,172.17.58.18,14.93,18.41,Completed,0
TXN_19428,45.98.248.133,1981.96,18.09,Completed,0
TXN_19429,10.227.221.77,30.33,0.45,Completed,0
TXN_19430,45.202.92.43,198.73,4.13,Completed,0
TXN_19431,172.26.255.124,216.38,9.51,Completed,0
TXN_19432,45.208.174.77,70.15,4.8,Completed,0
TXN_19433,45.187.226.49,1215.92,5.77,Completed,0
TXN_19434,10.186.191.29,983.86,19.33,Completed,0
TXN_19435,10.180.119.205,399.21,1.13,Completed,0
TXN_19436,45.172.221.166,75.44,15.17,Completed,0
TXN_19437,10.34.72.4,24.76,0.41,Completed,0
TXN_19438,45.207.221.100,1112.5,9.59,Completed,0
TXN_19439,45.157.226.253,237.46,2.36,Completed,0
TXN_19440,172.25.240.11,158.34,1.28,Completed,0
TXN_19441,172.20.6.248,28.16,14.05,Completed,0
TXN_19442,45.210.89.46,95.29,25.84,Completed,0
TXN_19443,45.43.123.131,46.38,16.14,Completed,0
TXN_19444,10.122.126.236,112.95,12.18,Completed,0
TXN_19445,45.175.133.255,183.14,7.85,Completed,0
TXN_19446,172.24.119.58,40.2,11.01,Completed,0
TXN_19447,45.15.122.77,1409.1,6.71,Blocked,1
TXN_19448,10.147.229.38,28410.29,10.18,Completed,0
TXN_19449,10.121.244.250,22.36,1.37,Completed,0
TXN_19450,10.247.197.172,541.41,14.7,Completed,0
TXN_19451,172.31.48.142,100.85,1.87,Completed,0
TXN_19452,45.163.68.168,2104.46,0.07,Chargeback,1
